Name,Description,Image URL
"Sage, Broadleaf (Salvia officinalis) - 50 Seeds","Sage - Broadleaf (Salvia officinalis) - 50 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Bee Friendly

Description:
Here's an easy-to-grow from herb seeds addition to the garden! The Sage herb has fragrant gray-green leaves and attractive mauve flower spikes in early summer. It's highly attractive to birds, bees and butterflies. Sage has a long history of medicinal and culinary uses. It's most well-known use is in Thanksgiving dressing! It's also a very attractive, evergreen perennial that produces mauve colored flowers during the blooming season. It is an excellent ground cover for edging sidewalks or garden pathways where its attractive foliage and flowers can be appreciated. Many people also dry sage for creating aromatic wreaths and dried flower arrangements. It's such a versatile plant, growing in a rock garden or bordering an herb garden and so easy to start from Sage seeds.

Planting Instructions:
Start seed indoors in a sunny location 6 weeks before transplanting outdoors. Or, sow directly in the garden in ordinary well-drained soil in full sun after danger of frost is past.

•Seed Depth: ¼""
•Seed Spacing: A group of 3 seeds every 12""–18""
•Row Spacing: 18""
•Thinning: When 2"" tall, thin to 1 every 12""–18""
•Full sun to partial shade

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/sage-broadleaf-salvia-officinalis-50-seeds-257870_180x.jpg?v=1663211938 180w
"Sage, Extrakta (Sage officinalis) 30 Seeds","(30 Seeds) Similar to broadleaf or garden sage, Sage Extrakta has the highest levels of essential oil content. In comparison, broadleaf sage or garden sage has around a .06% essential oil content while this variety has rates of 1.5-2%. If you're looking to reap the benefits of sage as a medicinal herb while still getting the same amazing culinary uses, this is the variety to pick. This variety is very rare and is a limited offering here at Southern Seeds. Get it while you can.

•Sage officinalis 'Extrakta'
•Heirloom
•Non-GMO
•American grown seeds
•US Native Wildflower
•Perennial
•USDA Zones: 4-9

Planting Instructions:
Start seed indoors in a sunny location 6 weeks before transplanting outdoors. Or, sow directly in the garden in ordinary well-drained soil in full sun after danger of frost is past.

Seed Depth: ¼""
Seed Spacing: A group of 3 seeds every 12""–18""
Row Spacing: 18""
Thinning: When 2"" tall, thin to 1 every 12""–18""
Full sun to partial shade


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/sage-extrakta-sage-officinalis-30-seeds-246710_180x.jpg?v=1675000239 180w
"Sage, Kitchen (Salvia officinalis) - 50 Seeds","Sage, Kitchen (Salvia officinalis) - 50 Seeds

• Heirloom
• Non-GMO
• American Grown Seeds
• Perennial
• USDA Zone: 4-9

Kitchen Sage, also known as common sage, is an essential herb for any culinary enthusiast. This robust herb not only offers a deep, savory flavor to dishes but also carries a rich history of medicinal use. With its silver-green leaves and fragrant aroma, it's a beautiful addition to both herb gardens and ornamental beds. Sage pairs wonderfully with meats, especially poultry and pork, and is a staple in stuffing and sausage recipes. Beyond its culinary appeal, sage is often used in traditional herbal remedies.

GROWING INSTRUCTIONS:
For fall sowing, no stratification needed. For spring planting, a 30 day cold stratification is needed to break the seeds' dormancy. Start seeds indoors 6-8 weeks before the last frost or directly outdoors after the danger of frost has passed. Sow seeds 1/4 inch deep in well-drained soil. Broadleaf Sage prefers full sun and will tolerate a variety of soil types, but prefers slightly alkaline pH. Regular pruning encourages bushier growth and better leaf production.",//southernseeds.com/cdn/shop/files/shopify-2023-11-22T155307.546_180x.png?v=1700690122 180w
"Sage, Prairie - Louisiana Sage (Artemisia ludoviciana) - 100 Seeds","Prairie Sage (Artemisia ludoviciana) - 100 Seeds

•US Native Wildflower
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 1-11

Description:
This attractive plant will fill the air with a spicy scent. The silvery foliage stands out in beautiful contrast in native plantings, as well as being a carefree, bushy ground cover.
Prairie Sage seeds spring up naturally on dry slopes, canyons, open woods, and dry prairies. Its silvery foliage is a food source for animals such as grouse, jackrabbits, antelope, and pronghorn. This plant was one of the most commonly used by Native American tribes, who had numerous medicinal and ceremonial purposes for prairie sage.


Growing Instructions:
Direct sow prairie sage seeds on the surface of the soil in late fall. For spring planting, stratify by mixing the seed with moist sand and storing it in the refrigerator for 30 days before direct sowing. To start indoors after stratifying, sow the seed on the surface of a flat; keep it lightly moist and at a temperature of 65-70 degrees F until germination. Transplant seedlings as soon as they develop a good root system. This plant grows well in poor soil and adapts to rocky, sandy, or clay soils. It tolerates drought well, but does not do well in high humidity. The tops of the stems can be pinched back in spring to tidy the plant's growth; if it begins to decline in summer, the foliage can also be cut back late in the season to promote new growth. When cut in the fall, new growth may appear through the winter. Since this rather aggressive plant both reseeds itself and spreads by means of rhizomes, deadheading the fading flower heads will help prevent excessive new growth. This plant repels deer and rabbits, and helps with erosion control. Its striking silver foliage makes it a good choice for contrast in plantings, and its hardy spread makes it a carefree, bushy ground cover.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/sage-prairie-louisiana-sage-artemisia-ludoviciana-100-seeds-880170_180x.jpg?v=1663211940 180w
"Sage, Scarlet (Salvia coccinea) - 100 Seeds","Scarlet Sage (Salvia coccinea) - 100 Seeds

•Open Pollinated
•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly
•USDA Zones: 2-12

Description:
Ablaze with color, these crimson spikes come from the southern US, but can be grow as an annual in most areas. The hummingbirds love these red tubular flowers and will be zinging throughout your garden with delight.

Growing Instructions:
Direct sow in late fall pressing seeds into the surface of the soil and not covering since this plant needs light to germinate. For spring planting, mix the seeds with moist sand and store in the refrigerator for 30 days before planting. Keep the soil lightly moist until germination which typically occurs in 2 weeks. Water seedlings until the become established. Scarlet Sage grows quickly and once matured will need very little care outside of watering during especially drive periods. Thrives in sandy, rocky well-draining soil.

 ",//southernseeds.com/cdn/shop/products/sage-scarlet-salvia-coccinea-100-seeds-363746_180x.jpg?v=1663211933 180w
"Sage, White - Smudging Sage (Salvia apiana) - 50 Seeds","White Sage (Salvia apiana) - 50 Seeds

• Heirloom
• Non-GMO
• Open Pollinated
• American Grown Seeds
• Perennial
• USDA Zones: 7-12 (can be grown as a potted plant and protected from frost in other regions)

White sage (Salvia apiana) is a small evergreen shrub with a rich history of use by Native Americans. This fragrant herb, native to the southwestern United States, is not only valued for its traditional and cultural significance but also adds a unique beauty to your garden with its silvery-green leaves and delicate white flowers. It attracts beneficial insects, providing a valuable food source for native wildlife.

GROWING INSTRUCTIONS:
Start seeds indoors in early spring. Fill a planting tray or small pots with a seed-starting potting mix. Spread seeds on top of the potting medium and mist with water. Place the seed tray or pots in a location that is room temperature. The seeds need a temperature range between 68 and 86 degrees Fahrenheit to germinate. White sage also needs light for germination. Check the seeds regularly for moisture levels and sprouts. Water when the potting mix dries, but avoid making it soggy. Germination should take approximately 14 to 21 days. Transplant seedlings to larger containers when they form true leaves. Keep the plants in a sunny location and water them when the soil dries completely. Allow excess water to drain from the containers.",//southernseeds.com/cdn/shop/files/shopify_-_2024-07-06T105147.431_180x.png?v=1720281203 180w
Saltwort (Salsola komarovii) - 50 Seeds,"Saltwort (Salsola komarovii) is a traditional Japanese culinary herb. One of the oldest vegetables in the world. Long, succulent leaves with an incredibly appealing, crunchy texture. Native to the salt marshes of Japan, but well adapted to regular soils. Add tender young leaves to salads and sushi, or steam longer stems for a unique and healthy side dish. Also called land seaweed, sea cress or ""Okahijiki"" in Japan. Medicinal: Rich in vitamins and minerals, including Vitamin A, calcium, and potassium.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 8-10

Growing Instructions:
Direct seed (recommended): Direct seed in spring through midsummer. Sow seeds 1/8- 1/4"" deep, 1-2 seeds every inch, in rows that are 12-18"" apart. There is no need to thin, as saltwort continues to grow even when sown thickly. Successive sowings ensures a continuous harvest. Full sun to partial shade.

Transplant: Tamp seeds into the soil mix or just barely cover with soil and moisten. Transplant seedlings outside when they are 3-4"" high, spacing seedlings 4-6"" apart in rows that are 18"" apart.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/saltwort-salsola-komarovii-50-seeds-649553_180x.jpg?v=1663212054 180w
"Savory, Summer (Satureja Hortensis) - 100 Seeds","Every herb garden needs Savory seeds! Grow Summer Savory for your garden from herb seeds and season meat and veggies all summer long. As fast as you pick these aromatic leaves, new ones begin to grow! Summer Savory herb is popular along the eastern regions of Canada. It is also well-used in foods from France and Bulgaria. It's bright, pungent and slightly sweet. Summer Savory boasts a warming, peppery scent and taste. One of the essential ingredients in Herbs de Provence (along with rosemary, thyme, and oregano). Summer Savory is also wonderful alone to season beans, meats and dressings.

•Heirloom
•Non-GMO
•American grown seeds
•Height: 12 - 18 inches
•Annual
•USDA Zones: 3-9

Growing Instructions:
To get a jump start, sow Summer Savory seeds indoors 6 weeks prior to the end of frost season. For areas with a longer growing season, sow the herb seeds in well-drained to dry, neutral to alkaline soil in full sun after the danger of last frost is over.

Environment: Full sun
Soil Type: Moist, well-drained, pH 6.1 - 7.8
Temperature: 60 - 70F
Average Germ Time: 10 - 14 days
Light Required: Yes
Depth: Press seed onto surface of soil, cover lightly with peat moss
Sowing Rate: 1 seed per inch
Moisture: Keep moist until germination
Plant Spacing: Rows 12 inches a part; thin seedlings 6 - 12 inches


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/savory-summer-satureja-hortensis-100-seeds-985819_180x.jpg?v=1663212068 180w
"Savory, Winter (Satureja montana) - 100 Seeds","Winter Savory (Satureja montana) - 100 Seeds

•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly

Description:
Here is yet another Savory seed to grow! Winter Savory is a must-have herb for the herb garden. It is a woody perennial with dark green, shiny, pinnate leaves and it has a stiff texture. It is an evergreen and has small white flowers in the summer. Winter Savory herb plants can be pruned to form a low-growing aromatic hedge for the herb garden. It prefers a location in full sun and average well-drained soil. Once it is established, the Winter Savory herb does not require a lot of water. Winter Savory plants do well in containers. The herb plants are very attractive to beneficial insects.

Growing Instructions:
Start the Winter Savory seeds indoors 4 to 6 weeks before the last expected frost. Lightly cover the herb seeds and keep them moist. Plant the young herb plants out once the temperatures are consistently warmer.

Season: Perennial
USDA Zones: 4 - 8
Environment: Full sun
Soil Type: Dry, well-drained soil, pH 6.7 - 7.5
Light Required: No
Depth: 1/8 inch
Sowing Rate: 4 - 5 seeds per plant
Moisture: Keep seeds moist until germination
Plant Spacing: 8 inches

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/savory-winter-satureja-montana-100-seeds-320832_180x.jpg?v=1663212043 180w
Self Heal - Heal All (Prunella vulgaris) - 50 Seeds,"Self Heal seeds are a great addition to your garden, and are easy to grow all over the world. This plant is also known as ""heal-all"" due to its enormous history as a medicinal herb. The possible health benefits of this plant are attributed to the many compounds found in it. All parts of the herb are edible, and you can add its leaves to salads or other recipes.

•Also known as Heal All, All Heal, Self Heal and Mother of the Earth
•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 4-9

Planting Instructions:
Direct sow in late fall, planting just below the surface of the soil. For spring planting, mix the seeds with moist sand and store in the refrigerator for 30 days before planting. Keep the soil lightly moist until germination, which should occur within 2-3 weeks. This seed can also be started indoors 8-10 weeks before planting in the spring. Water seedlings regularly until they become established, and control weeds. Mature plants tolerate occasional drought, though they prefer consistently moist soil and will benefit from watering in dry weather. This plant can spread once established and to help prevent this, cut the plant back after blooming has finished.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/files/shopify-2024-02-22T135846.978_180x.png?v=1708631944 180w
"Sesame, Black (Sesamum indicum) - 500 Seeds","Sesame, Black (Sesamum indicum) - 500 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•USDA Zones: 9-12

Description:
Sesamum indicum is a perennial plant that has been cultivated for thousands of years, producing small, flat, oily seeds. A variety of colors are found in sesame seeds, including black, brown, tan, gray, gold, and white. The black sesame seed is primarily produced in Asia, but they're gaining popularity worldwide. It is believed that black sesame seeds are healthier, which could explain this rise in popularity.


Growing Instructions:
Lightly cover the seeds with sterilized, soil-less starter mix, and keep just moist until germination. Don’t keep the seeds in a highly damp environment, and be sure not to over-water the seedlings. Once they sprout, reduce watering to once a week until transplant time. Optimal soil temperature for germination is 70°F. Sow seeds indoors 4-6 weeks before the last average frost date. Transplant under a cover for another 4-6 weeks after the last spring frost. Remove the cover in late spring, once the night time temperatures are consistently above 50°F.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/sesame-black-sesamum-indicum-500-seeds-689155_180x.jpg?v=1663211933 180w
"Shiso, Green (Perilla frutescens) - 200 Seeds","This versatile Asian culinary herb has a distinct cinnamon/clove flavor and aroma, with the spiciness of cumin. Used in Asian cooking, sushi and salad mix. Also known as perilla. The flowers are a flavorful addition to salads and Asian dishes. Pairs well with fish, rice, noodles, and cucumbers. The minty, basil-like flavor has hints of clove and cumin.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial in 10-11
•USDA Zones: 3-12

Growing Instructions:
Note from Ryan.... Shiso seeds degrade rather quickly as far as seeds go and should be stored in the freezer until they're ready to plant to prevent this. Being out the freezer during shipping is fine, but the more time in the cold, the better. Please be weary of sellers who are selling seeds from as far back as 2018. These seeds are from 2020 and we wouldn't think of selling Shiso seeds older than that. Sow in spring after the last frost. The shiso seeds will germinate rapidly at 68 degrees or even a little cooler. Plant 1-2 seeds per inch, in rows 18"" apart. Sow seeds shallowly or cover lightly, as light is required for germination. Can grow somewhat thickly, or thin to 6-12"" apart.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/shiso-green-perilla-frutescens-200-seeds-144359_180x.jpg?v=1663211944 180w
"Shiso, Red (Perilla frutescens) - 200 Seeds","This versatile Asian culinary herb has a distinct cinnamon/clove flavor and aroma, with the spiciness of cumin. Used in Asian cooking, sushi and salad mix. Also known as perilla. The flowers are a flavorful addition to salads and Asian dishes. Pairs well with fish, rice, noodles, and cucumbers. The minty, basil-like flavor has hints of clove and cumin.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial in 10-11
•USDA Zones: 3-12

Growing Instructions:
Note from Ryan.... Shiso seeds degrade rather quickly as far as seeds go and should be stored in the freezer until they're ready to plant to prevent this. Being out the freezer during shipping is fine, but the more time in the cold, the better. Please be weary of sellers who are selling seeds from as far back as 2018. These seeds are from 2020 and we wouldn't think of selling Shiso seeds older than that. Sow in spring after the last frost. The shiso seeds will germinate rapidly at 68 degrees or even a little cooler. Plant 1-2 seeds per inch, in rows 18"" apart. Sow seeds shallowly or cover lightly, as light is required for germination. Can grow somewhat thickly, or thin to 6-12"" apart.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/shiso-red-perilla-frutescens-200-seeds-896999_180x.jpg?v=1663211932 180w
"Skullcap, Official - Mad Dog (Scutellaria lateriflora) -50 Seeds","Discovered by ancient herbalists, this native perennial is highly valued for its medicinal benefits. These tiny, bud-like flowers bloom in pale blue, purple, or white. This species in particular was once used as a treatment for rabies, thus the name. The reference to a ""skullcap"" can be explained by the resemblance of part of each blossom to a close-fitting cap. Hummingbirds and bumblebees absolutely love this plant.

•Also known as Mad Dog or Virginia Skullcap
•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA zones: 5-9

Planting Instructions:
Direct sow in late fall, pressing into the surface of the soil. For spring planting, mix the seeds with moist sand and store in the refrigerator for 30 days before planting. Keep the soil consistently moist until germination, which is notoriously slow and irregular. Water seedlings occasionally until they become established. This plant adapts well to either dry or moist soil, and also tolerates sandy and clay soils. Though drought tolerant, it prefers moist soil and will benefit from watering in especially dry weather. For extended blooming, deadhead blossoms. This plant attracts hummingbirds and bumblebees.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/skullcap-official-mad-dog-scutellaria-lateriflora-50-seeds-687530_180x.jpg?v=1663212042 180w
Soapwort - Saponaria (Saponaria vaccaria alba) - 100 Seeds,"Soapwort - Saponaria (Saponaria vaccaria alba) - 100 Seeds

•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly
•Hummingbird Friendly

Description:
Soapwort is a wonderful Old World wildflower that carpets the late spring garden with a multitude of bright pink flowers. A vigorous groundcover, Soapwort readily reseeds itself and naturalizes in the garden. A prompt shearing, as the flowers fade, keeps it tidy and prevents reseeding. A superior ground cover, Soapwort is a particularly good choice for cold, short season areas of the intermountain West. It grows readily in almost any soil including clay. Can tolerate occasional foot traffic

Other uses:
A natural soap can be made by boiling the dried and crushed rhizome (or leaves) for half an hour in water. The saponins present in the plant lower the surface tension of the water resulting in a foamy, soapy solution which can be used for cleaning. This solution is a gentle and effective cleaner that was often used by museums to clean fragile and delicate fabrics that could not withstand the strong chemical soaps.

Planting Instructions:
Soapwort seeds are tiny, so the sowing process is slightly more involved than for larger seeds. Scatter four or five seeds on the surface of the soil with roughly 1/4-inch of space between them. Spread a 1/8-inch-thick layer of soil over the seeds, gently tamp it and spray it with water to settle it. Make sure the seeds are completely covered and not exposed to the light because they require darkness to successfully germinate. The seeds are easily dislodged because they are so small, so cover the soil surface with a single layer of coarse perlite or sand to add weight to the soil and help hold them in place.

Since soapwort seeds do not require light for germination, you can position them anywhere indoors without regard for windows or artificial lighting. However, because they require temperatures between 55 and 70 degrees Fahrenheit, place them in a warm location, such as atop a refrigerator or on a gas stove with an active pilot light. You may also use an adjustable propagation mat, but it is not strictly necessary. Water the soapwort seeds when the surface of the soil feels mostly dry to the touch. Use a spray bottle to water because its light, diffuse distribution is less likely to dislodge the seeds. Viable soapwort seeds will germinate in roughly 10 to 15 days if kept warm and moist.

Season: Annual
USDA Zones: 3-10
Height: 24 inches
Germination: 14-28 days
Bloom Season: Late spring through early summer
Light Required: Full sun to partial shade
Watering: Keep moist
Soil: Well drained
Seed Depth: ⅛ inch
Seeds per Plant: 2-3
Plant Spacing: 18 inches

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/soapwort-saponaria-saponaria-vaccaria-alba-100-seeds-904389_180x.jpg?v=1663212052 180w
"Soapwort, Rock (Saponaria ocymoides) - 100 Seeds","Rock Soapwort (Saponaria ocymoides) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 2-12

Description:
Saponaria ocymoides, commonly known as Rock Soapwort, is an old world wildflower that spreads a carpet of stunning pink wherever it blooms. Extremely easy to grow, this perennial makes an ideal groundcover, edging plant, or container plant. This beauty is one of our all time favorites!!!!

Planting Instructions:
Direct sow in late fall, pressing into the surface of the soil since this plant needs light to germinate. For spring planting, sow on soil surface and keep the soil lightly moist until germination, which usually takes 14-30 days. The seeds can also be started indoors 6-8 weeks before planting in spring. Keep seedlings lightly moist, and transplant them as soon as they have developed several leaves. Water seedlings regularly until they become established. This plant grows quickly and needs little care. Mature plants tolerate heat and drought well, as well as thriving in sandy or rocky soils. Cut back the plant periodically to encourage bushier growth.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/soapwort-rock-saponaria-vaccaria-alba-100-seeds-634111_180x.jpg?v=1663212034 180w
Society Garlic (Tulbaghia violacea) - 20 Seeds,"This beautiful, easy-to-grow plant is perfect for landscaping or for adding a touch of garlic flavor to your dishes without worrying about bad breath! Society garlic (Tulbaghia violacea) is native to the rocky grasslands of eastern South Africa and is a member of the onion family. It's perfect for adding a subtle garlicky flavor to salads, soups, and other dishes. This is a Southern Seeds favorite and we're ecstatic that we can now offer it to you.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 7-11

Growing Instructions:
For container grown plants, sow Society Garlic seeds in soil that is very porous. A recommended soil mixture is 1 part perlite, 1 part peat moss, and 1 part potting soil. If growing the plants outdoors, amend the soil with organic matter so that it drains well. The Society Garlic plants will rot if the soil does not drain well. Sow seeds on the soil and lightly cover with 1/8 inch of soil and keep the flower seeds moist until germination.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/society-garlic-tulbaghia-violacea-20-seeds-587872_180x.jpg?v=1671443440 180w
"Sorrel, Garden (Rumex Acetosa) - 200 Seeds","Garden Sorrel is becoming more well-known and used in the United States as a culinary herb, and it easily grows from Sorrel seeds. It comes from Europe and has been used there for centuries. Its use dates back to the ancient Egyptians, Greeks, and Romans. This variety, Green de Belleville, has green arrow-shaped leaves that have a slightly acidic taste and is slower to bolt than other varieties. When the leaves are eaten fresh and added to salads or a sandwich, they add a little zest and tang. The herb leaves can also be chopped or shredded and added to soups for flavoring. Garden Sorrel is also known as Common Sorrel, English Sorrel and simply Sorrel. Common Sorrel herb has historically been used as a medicinal herb.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 3-9

Planting Instructions:
Start the Sorrel seeds directly outdoors after frost season has passed. Prepare a seedbed that is located in full sun or partial shade. Add organic matter to the soil. Cover the herb seeds lightly with soil. Sorrel seedlings can establish quickly, and the leaves can be harvested any time after the first couple of months of spring growth. When flower stalks emerge cut them back. Sorrel herb plants should be divided every 3- 5 years and replanted.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/sorrel-garden-rumex-acetosa-200-seeds-973946_180x.jpg?v=1663212057 180w
"Sorrel, Red Veined (Rumex sanguineus) - 200 Seeds","Red Veined Sorrel (Rumex sanguineus) - 200 Seeds

•Also known as Bloody Dock or Bloodwort
•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zone: 3-7

Description:
Sorrel leaves have a tangy taste, with hints of citrus. They may be harvested as a baby leaf and used in salads, but can also be harvested when mature and cooked like spinach. Sorrel works well as an accompaniment to fish, meat and egg dishes, and as an ingredient in soup and gratins. Leaves may also be added raw to dishes. Red-veined sorrel, Rumex sanguineus, has pointed, bright lime-green leaves with dark red veins. Leaves are best harvested when young and used raw in salads. Sorrel is easy to grow, producing masses of pale green leaves. It’s a hardy perennial so can be treated as a cut-and-come-again crop, and leaves may even be harvested in mid-winter.


Planting Instructions:
Sow sorrel seeds indoors in early spring. Germination takes about 2 weeks. Transplant in mid to late spring. Space plants 12 to 15 inches apart and water generously. This herb grows best in full sun, but a partially shaded environment helps it deal with the heat. Not a beautiful plant and looking a bit weedy, cut back flower stalks to promote new growth. Sorrel does well in a container 6 to 12 inches deep and is ideal to grow as a cool-season annual as the young leaves have the best flavor. Harvest young leaves from established plants and use fresh for the best flavor. The tangy citrus flavor fades as older leaves become bitter, so harvest often to keep new growth coming. Well known for its use in soup, it is also great with fish and vegetables. With its strong yet agreeable flavor, it makes a great secret ingredient to add depth of flavor to salads.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/sorrel-red-veined-rumex-sanguineus-200-seeds-968335_180x.jpg?v=1663212066 180w
Spearmint (Mentha Spicata) - 200 Seeds,"Spearmint (Mentha Spicata) - 200 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 4-9

Description:
Mint is native to the Mediterranean, but spread into Britain and eventually to America. The Pilgrims brought mint with them on their first journey overseas. One of the most favored of the mint plants is spearmint (Mentha spicata). This highly aromatic plant is valued for its culinary, medicinal and cosmetic use. Spearmint resembles peppermint, though spearmint plants have bright green leaves that are pointed, and lavender flower spikes that grow up to 4 inches
long.

Growing Instructions:
Start Spearmint seeds indoors 8 - 10 weeks prior to last spring frost or sow herb seeds directly outdoors in partially shaded, moist, soil. Sow the herb seeds only 1/8 inch deep in loose soil. Transplant the Spearmint seedlings when they reach 2 inches tall. Harvest leaves when the Spearmint herb plant reaches 12 inches tall. Pick the larger outside leaves as the plant grows to encourage more leaf growth. Young leaves and stems have best flavor. Dry mint leaves on trays or by hanging bunched branches upside down in a warm, dark, well-ventilated area. Fresh leaves are easy to freeze too.

Season: Perennial
USDA Zones: 4 - 9
Environment: Full sun to partial shade
Soil Type: Moist, well-drained, pH 6.1 - 7.5
Average Germ Time: 14 - 21 days
Light Required: Yes
Depth: 1/8 inch
Sowing Rate: 3 - 5 seeds per plant
Moisture: Keep moist until germination
Plant Spacing: 18 inches

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/spearmint-mentha-spicata-200-seeds-337897_180x.jpg?v=1663212054 180w
"Sprout, 3 Part Mix - 1,000 Seeds","3 Part Sprouting Mix - 1,000 Seeds

•Non GMO
•Grow All Year
•Grows in 5-6 Days
•Alfalfa, Radish, and Broccoli sprout mix.

Description:
One of the most popular sprouts, and for good reason; high in nutrients and low in calories, this amazing sprouting mix is great on sandwiches, salads and pitas. We absolutely LOVE this mix. It's so fast and easy to grow and has become a kitchen staple in our household. We're so happy to offer this wonderful sprout mix to you. We guarantee that you'll love it.

Nutritional Value:
Sprouts are also a nutrient-dense food. One cup of sprouts has a mere 8 calories and is a good source of vitamin K. It also provides a slew of other nutrients like vitamin C, fiber, folate, copper and manganese.

Growing Instructions:
Sprouting is as easy as 1 - 2 - 3.

1. Place seeds in a quart-size sprouting jar or other sprouting container.

2. Fill with water, cover with a sprouting screen or mesh sprouting lid. Soak for at least 6 hours or overnight.

3. Drain all water off the seeds. Invert the jar over a bowl at an angle so that the seeds will drain and still allow air to circulate. After 8-12 hours of draining, rinse and drain again. Repeat rinsing and draining 2-3 times daily. Tiny sprouts should begin to form in 1-3 days and should be ready in 5-6 days.

At this point, sprouting is complete. Drain well before use or storage.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/sprout-3-part-mix-1000-seeds-448040_180x.jpg?v=1663212043 180w
