Name,Description,Image URL
Ronde De Nice,"A round French heirloom zucchini from Provence, grown for generations. The succulent, tender flesh is at its peak while the fruits are still less than 7.5cm (3"") in diameter, or grow the fruits on to be hollowed out and stuffed for an interesting summer side dish. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ722-2_515x640_crop_center.jpg?v=1649085691
Green Dragon,"Green Dragon cucumber seeds produce vines with substantial fruits to 28cm (11"") long. The fruits have linear indentations and tiny white spines that can easily be brushed off using a tea towel or similar cloth. Read More",//www.westcoastseeds.com/cdn/shop/products/CU402-1_515x640_crop_center.jpg?v=1610580087
Sorrento,"The flavour is very similar to broccoli, with a touch of bitterness that is surprisingly appealing. Broccoli raab is actually more closely related to turnips than broccoli, but is not grown as a root crop. Read More",//www.westcoastseeds.com/cdn/shop/products/BR193-1_515x640_crop_center.jpg?v=1610581618
Autumn Sneezeweed,"As a garden perennial it is an easy and dependable late summer bloomer, and an important food source for end-of-the-season pollinators such as bumble bees preparing for over wintering. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3830-Autumn-Sneezeweed_515x640_crop_center.jpg?v=1610578004
Bodacious,"Bodacious corn seeds are highly recommended for home grown corn on the cob or freezing, and it keeps its fine flavour and sweetness for several days after harvesting. The husk is an attractive dark-green colour and kernels are bright yellow and tender. Read More",//www.westcoastseeds.com/cdn/shop/products/CN382-1_515x640_crop_center.jpg?v=1610648779
Gardener’s Delight,"Gardener's Delight cherry tomato seeds have a wonderful, old-fashioned flavour and produces long trusses laden with clusters of 6-12, 0.5cm (1""), crack-resistant, bright-red morsels. Read More",//www.westcoastseeds.com/cdn/shop/products/TM789-32_515x640_crop_center.jpg?v=1610579247
Tokyo Cross,"This pretty little white roots are usually harvested at about 5cm (2"") for salads or steamed and eaten with butter. Or leave them in the ground to maturity - they can grow up to 15cm (6"") in diameter without becoming pithy. Read More",//www.westcoastseeds.com/cdn/shop/products/TR817-1_515x640_crop_center.jpg?v=1610584337
Vintage Wine,"Vintage Wine's rich flavour and unusual beauty make this a new winner. The tall vines are productive, but require that extra growing time for the fruit to ripen. Read More",//www.westcoastseeds.com/cdn/shop/products/TM807-12_515x640_crop_center.jpg?v=1610580077
Kurinishiki Mini Kabocha,"The dark green (nearly black) skin of Kurinishiki Mini Kabocha is attractively striped with light green lines. The interior flesh is yellow/orange, sweet, and tasty, with a very appealing fragrance. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ806-Kurinishiki-Mini-Kabocha-0X7A9226_515x640_crop_center.jpg?v=1610656099
Excelsior Organic,"This is an outstanding pickling variety for full season production and home gardening. Plants are open and have a vigorous habit with medium to dark-green fruits averaging 10-12cm (4-5"") in length. Read More",//www.westcoastseeds.com/cdn/shop/products/CU412-1_515x640_crop_center.jpg?v=1610656559
Mild Mesclun Blend,This is a mild flavoured seed blend for gardeners who don't go for greens that can be bitter or spicy. Mild Mesclun Blend is a perfect stand alone salad mix. Read More,//www.westcoastseeds.com/cdn/shop/products/MS484-12_515x640_crop_center.jpg?v=1610585842
Western Blue-Eyed Grass,"Although its leaves are low growing and grass-like, Western Blue-Eyed Grass is more closely related to an iris than members of the grass family. This perennial is a very useful ground cover for shadier areas, as it prefers partial shade. Read More",//www.westcoastseeds.com/cdn/shop/products/FL1205-WCS-Western-Blue-Eyed-Grass_515x640_crop_center.png?v=1614727445
Snowy F1 Certified Organic,"This Italian-type eggplant produces 18cm (7"") long fruits with glossy, snowy white skins that resists yellowing. The sweet, mild flesh is meaty... Read More",//www.westcoastseeds.com/cdn/shop/files/EQaugfsVEfRBuIjkIBWHHuMBR-H_fG97qAewrwQvhHaoQw_515x640_crop_center.jpg?v=1698865990
Sweet Hearts,One of the most beautiful and productive grape tomatoes. Perfect for growing in containers and small spaces. Read More,//www.westcoastseeds.com/cdn/shop/products/TM796-42_515x640_crop_center.jpg?v=1610656284
China Town,"Celosia plumosa. Knock out visual impact for this Celosia bearing all summer long its deep ""red flames"" flowers on dark green to... Read More",//www.westcoastseeds.com/cdn/shop/products/FL2400_CelosiaChinaTownHD01FlS1_515x640_crop_center.jpg?v=1610581377
Mountain Merit Coated,"Sow Mountain Merit tomato seeds indoors, five to seven weeks before transplanting out in late spring. This fantastic bush tomato produces a giant, concentrated set of medium-large red tomatoes around 75 days from transplant time. Read More",//www.westcoastseeds.com/cdn/shop/products/TM837-Mountain-Merit-Tomato-Seeds-2_515x640_crop_center.jpg?v=1610655806
Green Zebra Organic,"Green Zebra is an easy to grow mid-season tomato. Green Zebra organic tomatoes have an amazing, unique rich taste commonly described as sweet with a complex zing. Read More",//www.westcoastseeds.com/cdn/shop/products/TM816-12_515x640_crop_center.jpg?v=1610656604
Turk's Turban,"C. maxima. Turk's Turban squash seeds are a highly productive HEIRLOOM plants yield several brightly coloured, attractive gourds to 25cm (10"") across. Fair quality for baking and stuffing, the bright red, white and green squashes also look stunning in fall displays as decorative gourds or on the market table. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ752-1_515x640_crop_center.jpg?v=1610579734
Helenor Coated Organic,"Helenor Organic rutabaga seeds are CERTIFIED ORGANIC! The colour develops early on these nice, uniform, round roots. The flesh is light orange and sweetly flavoured. Read More",//www.westcoastseeds.com/cdn/shop/products/RU693_Helenor-Organic-Rutabaga-Seeds_515x640_crop_center.jpg?v=1610657178
Summer Picnic Pelleted,"Grow a bowl of summer sunshine with this pelleted mix of red and green lettuces. Planting is a simple matter of poking two to three pellets into the soil in a 15cm (6"") or larger container. Read More",//www.westcoastseeds.com/cdn/shop/products/LT525-Summer-Picnic-0X7A8157_515x640_crop_center.jpg?v=1610587810
Komatsuna Green,"Often known as mustard spinach, its leaves are tender and mild. Komatsuna Green mustard seeds can be used as a cut-and-come-again crop at any stage of growth. Use steamed or stir-fried or in salads and soups. Read More",//www.westcoastseeds.com/cdn/shop/products/MU540-1_515x640_crop_center.jpg?v=1610588090
Cassoulet,"Cassoulet drying bean seeds are grown for use in the French dish, cassoulet. Unusually thin skins cover delicate, low-starch beans with subtle, mild flavour. The compact, bushy plants are extremely productive, setting masses of pods, and flowering right through summer if kept picked. Read More",//www.westcoastseeds.com/cdn/shop/products/BN098_Tarbais_Bean_1_515x640_crop_center.jpg?v=1610656455
Top Bunch 2.0,"At maturity the leaves can measure over 60cm (24"") from stem to tip, and they are held pointing upward, away from the soil. The petioles are long and substantial for easy bunching, and the plants are highly uniform in size and shape. Read More",//www.westcoastseeds.com/cdn/shop/products/CO351-Top-Bunch-F1-0X7A5845_515x640_crop_center.jpg?v=1610655826
Brentwood Certified Organic,CERTIFIED ORGANIC. Brentwood is an organic red tango-type lettuce that feature dense heads with leaves that are a rich burgundy red that fade to green towards the stem. Read More,//www.westcoastseeds.com/cdn/shop/products/LT549Brentwood_sml_515x640_crop_center.jpg?v=1650409985
Nufar Basil Organic,"This sweet Italian Large Leaf type basil has an exceptionally rich flavour in its large, bright green leaves. The plants grow up to 76cm (30"") tall, but they work well in larger containers. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1016_Nufar_Organic-Basil-_4-of-26_515x640_crop_center.jpg?v=1610579110
Mountain Magic Coated,"This amazing tomato is a favourite with several local growers, and super productive here in south coastal BC. Mountain Magic tomato seeds produce very sweet cocktail-type fruits, larger than cherry tomatoes, but just the right size for fresh salads. Read More",//www.westcoastseeds.com/cdn/shop/products/TM842-Mountain-Magic-GZ_011380_Tomatoes_Mountain_Magic_515x640_crop_center.jpg?v=1610656648
Upland Blend Wildflowers,"The Upland Blend Wildflowers include wildflower species that are native to the area surrounding the Rocky Mountains. This blend will perform beautifully wherever the summers are hot and the winters are cold, but the species are native to regions farther away from the coast. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3865-Upland-Blend-0X7A2357_PortraitCrop_515x640_crop_center.jpg?v=1655502383
Red Leaf Amaranth,"This heat lover is a very nutritious leaf vegetable. This variety has large, fleshy, pale-green or burgundy and green leaves that can be enjoyed raw in salads. They can also be cooked quickly, faster than spinach. Read More",//www.westcoastseeds.com/cdn/shop/products/MU519-1_515x640_crop_center.jpg?v=1610657059
Roadster,"Roadster races past the competition in early maturing bush tomatoes. Growth is quick and bushy on medium tall plants that benefit from mid-season pruning. The fruits are very firm, dark red, and delicious - balancing sweetness and acid in harmony. Read More",//www.westcoastseeds.com/cdn/shop/products/TM848_Roadster-XTM2261_515x640_crop_center.jpg?v=1576613008
Red Scarvita,"Ingenious plant breeding has produced this amazing red sui choi (napa cabbage). The leaves are red throughout, but never bitter in this upright fall harvest wonder. Read More",//www.westcoastseeds.com/cdn/shop/products/CB2733-Scarvita-51741_515x640_crop_center.jpg?v=1610585350
Mini Red Daikon,"It has bright red skin over tender, crisp, white flesh. The tops are delicious and spicy. This daikon is fast growing and slow to bolt, so it can be planted for spring or fall production. Read More",//www.westcoastseeds.com/cdn/shop/products/Mini-Red-Daikon-Radish-Seeds_515x640_crop_center.jpg?v=1610583625
Kolibri,"Kolibri kohlrabi seeds produce surprisingly uniform bulbous stems with bright purple, extremely smooth skins over succulent and crisp white flesh. This variety can become quite large without losing any of its appealing texture. Read More",//www.westcoastseeds.com/cdn/shop/products/KH434-1_515x640_crop_center.jpg?v=1610577336
Pink Panther,"The toothed green foliage forms a compact dome shape and is topped by medium pink, tubular flowers on 20cm (8"") stems. Nepeta Pink Panther is hardy to Zone 4, with scented flowers coming steadily from mid-summer to autumn. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3905-Nepeta-subsessilis-Pink-Panther-IMG_0624_515x640_crop_center.jpg?v=1646413028
Listada de Gandia Certified Organic,CERTIFIED ORGANIC. This attractive bi-coloured heirloom eggplant is both a pleasure to the eyes as well as exquisite to eat. Read More,//www.westcoastseeds.com/cdn/shop/products/EG428Listada_1_515x640_crop_center.jpg?v=1650497627
Mokum,"Mokum carrots have the finest flavour and are so crisp and delicate that it actually has to be hand dug, not just pulled out by the tops. You can enjoy these as baby carrots (they colour up quickly) or longer at 15-20 cm (6-8""). Read More",//www.westcoastseeds.com/cdn/shop/products/CR287-Mokum-Carrot-Seeds_515x640_crop_center.jpg?v=1610656532
Bandit Coated Organic,"Bandit is extremely cold hardy and upright in habit. It develops substantial, thickened stems and attractive, very dark blue-green leaves. Read More",//www.westcoastseeds.com/cdn/shop/products/LK441-1_515x640_crop_center.jpg?v=1610586339
Bird's Eyes Gilia,"Bird's Eyes Gilia seeds are a charming California native wildflower that blooms from spring to mid-summer, producing long-lasting stems of chocolate-scented blue flowers with dark centres. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3815_Gilia-tricolor-seeds_515x640_crop_center.jpg?v=1610589451
Benefine Organic,"We love the flavour of this trés fine frisée endive as much as its amazing uniform growth. The green outer edges of the rosette have a mature, bitter flavour, and this matches perfectly with the succulent and sweet blanched interior leaves. Read More",//www.westcoastseeds.com/cdn/shop/products/MS563-Benefine-Endive_515x640_crop_center.jpg?v=1610589103
Campo di Fiori Romano,"The 15cm (6”) pods are broad, flat, stringless, and medium green. The intense flavour of these Italian beans remains even after canning and processing. Read More",//www.westcoastseeds.com/cdn/shop/products/BN167_Campo-di-Fiori-Romano-Bean-Seeds_515x640_crop_center.jpg?v=1610584752
Pinnacle,"A new semi-bush spaghetti squash variety with bright yellow skin, and superior interior quality. The strands of flesh are fine and tasty. Pinnacle spaghetti squash seeds can be grown more densely in the field for higher yields. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ749-1_515x640_crop_center.jpg?v=1610652411
Medusa Certified Organic,Vine. Medusa was bred to have the appearance and flavour of heirloom tomatoes but with reduced cracking and cat-facing. Read More,//www.westcoastseeds.com/cdn/shop/products/TM857_Medusa0X7A7000_515x640_crop_center.jpg?v=1650324357
Damsel Certified Organic,"Vine. Damsel is a disease-resistant, low-maintenance plant that bears pretty pink 28g (12 oz) beefsteaks with the sweet taste and depth of flavour of traditional pink heirlooms. Read More",//www.westcoastseeds.com/cdn/shop/products/TM855_damsel_cut_knife_515x640_crop_center.jpg?v=1650314575
Space,"Space has dark green, round, spoon shaped, almost smooth leaves that are still meaty enough for real flavour. The leaves are held up off the ground so they stay clean. We recommend this one for summer and fall harvest. Read More",//www.westcoastseeds.com/cdn/shop/products/SP704-1_515x640_crop_center.jpg?v=1610656029
Long Purple,"Sometimes listed as Fingerling or Long Purple Italian, Long Purple Eggplant seeds produce stocky, productive plants that bear four or more fruits per plant. Read More",//www.westcoastseeds.com/cdn/shop/products/EG419-1_515x640_crop_center.jpg?v=1610656982
Diamond Certified Organic,"CERTIFIED ORGANIC. A high-yielding open-polinated variety, Diamond is an early maturing eggplant with cold-climate adaptation and can produce well even in northern climates. Read More",//www.westcoastseeds.com/cdn/shop/products/EG427Diamondcrop_515x640_crop_center.jpg?v=1650410745
Divergent Organic,This cantaloupe / Galia melon cross matures early with its fruits close to the crown for more concentrated harvests for fresh market growers and home gardeners. This is great for growers because you can do a complete harvest with just one pass of the field. Read More,//www.westcoastseeds.com/cdn/shop/products/ML867-Divergent-Organic-Melon-Seeds_515x640_crop_center.jpg?v=1610583601
Darkibor Coated,"The darkest of the blue-green kales, Darkibor kale seeds produce plants that have finely curled leaves with intense flavour. This is an early-maturing kale for late summer and fall harvests. Plants are upright, easy to grow, and ideal for multiple harvests. Read More",//www.westcoastseeds.com/cdn/shop/products/Darkbor-Kale-Seeds-KL440-1_515x640_crop_center.jpg?v=1610579730
Diana,"Diana watermelon seeds produce beautiful little golden-yellow watermelons with fantastic, delicious, dark pink flesh. Each fruit weighs around 1kg (2.2 lb). Read More",//www.westcoastseeds.com/cdn/shop/products/ML863-1_515x640_crop_center.jpg?v=1610656609
Honey and Cream,"An old time favorite normal sugary bicolour, this classic still holds its own with good emergence and an heirloom flavour. A good choice for the home garden or roadside stand. Read More",//www.westcoastseeds.com/cdn/shop/products/CN379-1_515x640_crop_center.jpg?v=1610656135
Caramel Crisp Popcorn,These seeds are bred for making caramel corn. The shape helps delicious caramel coating to cling to the popped kernel. Great flavor and large size ensure that Caramel Crisp popcorn seeds are a treat for snacking even without a caramel coating! Read More,//www.westcoastseeds.com/cdn/shop/files/CN374_CaramelPopcorn_2015_STOCK_R400MR_4_515x640_crop_center.jpg?v=1708444445
Ingot,"Sweet, long, cylindrical, intensely orange roots that are rich in beta-carotene and vitamins. Ingot carrot seeds are a reliable Nantes type carrot for eating raw, cooked, sliced, or juiced. Read More",//www.westcoastseeds.com/cdn/shop/products/CR309-1_515x640_crop_center.jpg?v=1610579759
Breen Pelleted Organic,"Breen is a slow-growing miniature red romaine lettuce with an elegant, urn-shaped head. Its superb, rust coloured leaves have olive-green undertones and nicely contrasting veins. Read More",//www.westcoastseeds.com/cdn/shop/products/LT442-1_515x640_crop_center.jpg?v=1610582265
Saladini Blend,Saladini Blend mesclun seeds produce a very pleasing and attractive combination of colours and textures. Scatter the seeds on the soil surface and keep moist until the little seedlings appear. Read More,//www.westcoastseeds.com/cdn/shop/products/MS479-12_515x640_crop_center.jpg?v=1610656332
Sweetie Organic,"Sweetie Organic cherry tomato seeds are highly adaptable to adverse growing conditions and plants are well tolerant of cool, wet conditions. A winner in flavour among the early red cherry varieties, theys have a unique, rich, sweet flavour and can be used for juice and preserves without adding sugar. Read More",//www.westcoastseeds.com/cdn/shop/products/TM766-12_515x640_crop_center.jpg?v=1610656706
Crane Feather King,"Crane Feather King is an F1 hybrid kale bred specifically for use as a cut flower in winter bouquets and flower arrangements. Deeply cut, frilly leaves in silvery grey surround a rosette of interior leaves that become a rich creamy white with a blush of pink in response to cold weather. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3861-Kale-Crane-Feather-King-3-stems-1_515x640_crop_center.jpg?v=1610587004
Wisconsin SMR-58,One of the best cucumber varieties for pickling. In our trial results Wisconsin SMR-58 cucumber seeds performed better outdoors than in the greenhouse. Resistant to scab and Mosaic Virus. Read More,//www.westcoastseeds.com/cdn/shop/products/CU405-1_515x640_crop_center.jpg?v=1610583425
Golden Jubilee,"Golden Jubilee corn seeds are the highest-yielding, main crop variety for canning or freezing. The tall plants bear 20-25cm (8 1/2-9"") ears that have 16-20 rows of deep, sweet, yellow kernels with a rich corn flavour. Read More",//www.westcoastseeds.com/cdn/shop/products/CN361-1_515x640_crop_center.jpg?v=1610578204
Ethiopian Kale,"As its name suggests, this biennial cousin of kale (technically, it’s a mustard) is grown as a leafy green in Ethiopia. The leaves have a milder flavour than either kale or mustard, but are rich in nutrients. Read More",//www.westcoastseeds.com/cdn/shop/products/KL448-Ethiopian-Kale-SEEDS_515x640_crop_center.jpg?v=1610653817
Brilliant Celeriac,Brilliant celeriac seeds are easy to grow and harvest. The big white root has few external markings and grows vigorously. Flavour hovers between a mild celery and parsley and it has the consistency of a potato. Read More,//www.westcoastseeds.com/cdn/shop/products/CL345-1_515x640_crop_center.jpg?v=1610656686
Pink Dandelion,Pink Dandelion is similar to the common dandelion in almost all regards except for its elegant pale pink petals that surround a familiar lemon coloured centre. Read More,//www.westcoastseeds.com/cdn/shop/products/FL4044-Dandelion_Pink_20200713_092935_515x640_crop_center.jpg?v=1627932075
Red Russian,"Red Russian Kale Seeds grow leaves that are flat, toothed, grey-green leaves with purple stems and veins really brighten after frosts. Read More",//www.westcoastseeds.com/cdn/shop/products/KL426-1_515x640_crop_center.jpg?v=1610589305
Lancia Coated Organic,"Lancia is a very early, downright delicious leek for summer and early fall harvest. Sometimes listed as Swiss Giant, Lancia has long white shanks and strong flag foliage that stands quite erect in the field. Read More",//www.westcoastseeds.com/cdn/shop/products/Lancia-Organic-Leek-Seeds-LK446-1_515x640_crop_center.jpg?v=1610586337
Stir Fry Blend,"The Stir Fry Blend mustard seeds have been a signature West Coast Seeds mesclun mix for years. It's the perfect blend for super-fast growing in containers or winter cold frames. The blend includes komatsuna, pac choi, Choi sum, bau sin, red kale, giant red mustard, southern giant curled mustard, shungiku, and tah tsai. Read More",//www.westcoastseeds.com/cdn/shop/products/MU521-Stir-Fry-Blend-0X7A8184_515x640_crop_center.jpg?v=1610584186
Sunset,"Early autumn harvest cauliflower with dazzling, bright orange curds formed on a round-headed. Read More",//www.westcoastseeds.com/cdn/shop/products/CF302-1_515x640_crop_center.jpg?v=1610656929
Wasabi Mustard,"Grow it in soil as microgreens, or in the garden row as a fast-growing mustard salad green. Wasabi mustard has a sharp, peppery flavour that's reminiscent of actual wasabi, without producing its infamous nasal burn. Read More",//www.westcoastseeds.com/cdn/shop/products/MU565_Wasabi-Mustard-0X7A3055_515x640_crop_center.jpg?v=1610656542
Noche F1,"This highly productive zucchini bears attractive, 18-20cm (7-8"") cylindrical fruit with glossy, dark green skins that have a long shelf life. The... Read More",//www.westcoastseeds.com/cdn/shop/files/EaNviAU32JtOoiCuEsnBAIUBGlBnUSleDs9gKRsZqnQWVw_515x640_crop_center.jpg?v=1698865987
Caraway,"Used extensively as a flavouring in Europe and west Asia, many North Americans may only recognize the sharp, savoury taste of caraway from the use its seeds in rye bread. Caraway reveals its close family ties to carrot through its carrot-like, feathery foliage, and the long taproot it develops in the first year. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1179-Caraway-64197472_515x640_crop_center.jpg?v=1610588828
Pozzano Organic,This tomato is so productive. Enjoy the old world flavour of this San Marzano type roma tomato. It has incredible disease resistance that keeps the plants producing over a longer season. Read More,//www.westcoastseeds.com/cdn/shop/products/TM840-Pozzano-Organic-Tomato-Seeds_515x640_crop_center.jpg?v=1610586919
Igor Organic,"A medium-late, high yielding variety with vigorous growth to around 80cm (32"") tall. The sprouts are dark green, firm, smooth, and uniform from the top to bottom on the stem. Read More",//www.westcoastseeds.com/cdn/shop/products/BS219-1_515x640_crop_center.jpg?v=1610656856
